label,id,base_id,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,base_sources,base_names,base_categories,base_confidence,base_websites,base_socials,base_emails,base_phones,base_brand,base_addresses
0.0,08f1fac400d2571303c37a3585804dfb,08f1fac4047880400310dc8e5b048f1b,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1834559726859738"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Wetzlar Tipps""}","{""primary"":""travel_services"",""alternate"":[""active_life"",""travel""]}",0.9142857142857143,"[""https://www.wetzlar.de/tipps""]","[""https://www.facebook.com/1834559726859738""]",,"[""+496441997755""]",,"[{""freeform"":""Domplatz 8"",""locality"":""Wetzlar"",""postcode"":""35578"",""country"":""DE""}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""102137359343292"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Wetzlar kiosk""}","{""primary"":""grocery_store""}",0.9467515923566879,,"[""https://www.facebook.com/102137359343292""]",,"[""+4915737926452""]",,"[{""freeform"":""Karl-Kellner-Ring 29"",""locality"":""Wetzlar"",""postcode"":""35576"",""country"":""DE""}]"
1.0,1407374887296221,562949955306972,"[{""dataset"":""Microsoft"",""record_id"":""1407374887296221"",""update_time"":""2024-05-01T11:42:00.23"",""confidence"":0.77}]","{""primary"":""Olive Garden Italian Restaurant""}","{""primary"":""salad_bar"",""alternate"":[""food"",""restaurant""]}",0.77,"[""https://www.olivegarden.com/locations/wi/wausau/wausau/1864""]",,,"[""7153555276""]","{""names"":{}}","[{""freeform"":""3650 Rib Mountain Dr"",""locality"":""Wausau"",""region"":""WI"",""country"":""US"",""postcode"":""54401""}]","[{""dataset"":""Microsoft"",""record_id"":""562949955306972"",""update_time"":""2015-05-25T13:00:25.733"",""confidence"":0.77}]","{""primary"":""Olive Garden""}","{""primary"":""salad_bar"",""alternate"":[""food"",""restaurant""]}",0.77,"[""""]",,,"[""7153555276""]","{""names"":{}}","[{""freeform"":""3650 Rib Mountain Dr"",""locality"":""Wausau"",""region"":""WI"",""country"":""US"",""postcode"":""54401""}]"
0.0,562949957165621,562949958125158,"[{""dataset"":""Microsoft"",""record_id"":""562949957165621"",""update_time"":""2024-11-20T16:32:03.57"",""confidence"":0.77}]","{""primary"":""Safeway""}","{""primary"":""pharmacy"",""alternate"":[""retail""]}",0.77,"[""https://local.safeway.com/safeway/ca/san-ramon/11050-bollinger-canyon-rd.html""]",,,"[""9253592001""]","{""names"":{}}","[{""freeform"":""11050 Bollinger Canyon Rd"",""locality"":""San Ramon"",""region"":""CA"",""country"":""US"",""postcode"":""94582""}]","[{""dataset"":""Microsoft"",""record_id"":""562949958125158"",""update_time"":""2024-12-20T17:09:29.887"",""confidence"":0.77}]","{""primary"":""Safeway Fuel Station""}","{""primary"":""gas_station"",""alternate"":[""automotive"",""retail""]}",0.77,"[""https://local.fuel.safeway.com/safeway/ca/san-ramon/11060-bollinger-canyon-rd.html""]",,,"[""9253592001""]","{""names"":{}}","[{""freeform"":""11060 Bollinger Canyon Rd"",""locality"":""San Ramon"",""region"":""CA"",""country"":""US"",""postcode"":""94582""}]"
1.0,08f445c0410468040344947a33820152,562949956808327,"[{""property"":"""",""dataset"":""meta"",""record_id"":""160956173940444"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949958448565"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949956808327"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Roosters""}","{""primary"":""american_restaurant"",""alternate"":[""restaurant""]}",0.9962614185921548,"[""http://www.glennfoods.com/new""]","[""https://www.facebook.com/160956173940444""]",,"[""+16019822001""]",,"[{""freeform"":""2906 N State St"",""locality"":""Jackson"",""postcode"":""39216-4223"",""region"":""MS"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""562949956808327"",""update_time"":""2019-12-31T06:00:53.177"",""confidence"":0.77}]","{""primary"":""Rooster's Restaurant""}","{""primary"":""burger_restaurant"",""alternate"":[""restaurant""]}",0.77,"[""http://www.glennfoods.com/new/""]",,,"[""6019822001""]","{""names"":{}}","[{""freeform"":""2906 N State St"",""locality"":""Jackson"",""region"":""MS"",""country"":""US"",""postcode"":""39216""}]"
0.0,08f44a905a2916890364af00801a7af5,08f44a905a29c31103b4830d32a3a2b2,"[{""property"":"""",""dataset"":""msft"",""record_id"":""1125899913109702"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Guild Mortgage - Jorge Barrantes""}","{""primary"":""mortgage_lender""}",0.77,"[""https://branches.guildmortgage.com/fl/maitland/jorge-barrantes-470-tnjb.html""]",,,"[""4072059451""]",,"[{""freeform"":""2700 Westhall Lane Ste 240"",""locality"":""Maitland"",""postcode"":""32751"",""region"":""FL"",""country"":""US""}]","[{""property"":"""",""dataset"":""msft"",""record_id"":""1970324839878960"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Guild Mortgage - Kierstin Denton""}","{""primary"":""mortgage_lender""}",0.77,"[""https://branches.guildmortgage.com/fl/maitland/kierstin-denton-470-tnkd.html""]",,,"[""4076630545""]",,"[{""freeform"":""2700 Westhall Ln Ste 240"",""locality"":""Maitland"",""postcode"":""32751"",""region"":""FL"",""country"":""US""}]"
1.0,1970324838684125,2251799821010128,"[{""dataset"":""Microsoft"",""record_id"":""1970324838684125"",""update_time"":""2017-06-13T12:02:58.277"",""confidence"":0.77}]","{""primary"":""Laser Clinics Australia""}","{""primary"":""laser_hair_removal"",""alternate"":[""hair_removal"",""beauty_and_spa""]}",0.77,"[""https://www.laserclinics.com.au/skin-care-clinic/wetherill-park""]",,,"[""0290994449""]","{""names"":{}}","[{""freeform"":""Shop 245, Stockland Wetherill Park, 561-583 Polding Street"",""locality"":""Wetherill Park"",""region"":""New South Wales"",""country"":""AU"",""postcode"":""2164""}]","[{""dataset"":""Microsoft"",""record_id"":""2251799821010128"",""update_time"":""2024-12-12T10:29:05.98"",""confidence"":0.77}]","{""primary"":""Laser Clinics Australia""}","{""primary"":""laser_hair_removal"",""alternate"":[""hair_removal"",""beauty_and_spa""]}",0.77,"[""https://www.laserclinics.com.au/skin-care-clinic/wetherill-park/?utm_source=bing&utm_medium=organic&utm_campaign=Bing+Places&utm_content=Wetherill+Park&utm_term=plcid_15140299715615402198""]",,,"[""0290994449""]","{""names"":{}}","[{""freeform"":""Shop 245, Stockland Wetherill Park, Polding St"",""locality"":""Wetherill Park"",""region"":""New South Wales"",""country"":""AU"",""postcode"":""2164""}]"
1.0,08f283226c3866b5036afb87cf553f82,1125899911686635,"[{""property"":"""",""dataset"":""msft"",""record_id"":""1407374889695139"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899911686635"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""EVgo""}","{""primary"":""ev_charging_station"",""alternate"":[""automotive""]}",0.77,"[""https://www.evgo.com/find-a-charger/ca/yuba-city/865-colusa-ave-240315""]",,,"[""8774943833""]",,"[{""freeform"":""865 Colusa Ave"",""locality"":""Yuba City"",""postcode"":""95991"",""region"":""CA"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1125899911686635"",""update_time"":""2023-05-28T10:07:10.41"",""confidence"":0.77}]","{""primary"":""EVgo Car Charging Station""}","{""primary"":""ev_charging_station"",""alternate"":[""automotive""]}",0.77,"[""https://www.evgo.com/""]",,,"[""8774944177""]","{""names"":{}}","[{""freeform"":""865 Colusa Ave"",""locality"":""Yuba City"",""region"":""CA"",""country"":""US"",""postcode"":""95991""}]"
0.0,08f26290c674586d03623cd34e120a1a,1970324840562508,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1716290788598279"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Cedar Valley Bone Health Institute""}","{""primary"":""doctor"",""alternate"":[""orthopedist"",""hospital""]}",0.7927927927927928,"[""http://www.cvbonehealth.com/""]","[""https://www.facebook.com/1716290788598279""]",,"[""+13192332663""]",,"[{""freeform"":""1753 W Ridgeway Ave"",""locality"":""Waterloo"",""postcode"":""50701-4521"",""region"":""IA"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1970324840562508"",""update_time"":""2024-12-29T08:27:56.607"",""confidence"":0.77}]","{""primary"":""Cedar Valley Neurology""}","{""primary"":""medical_center"",""alternate"":[""health_and_medical""]}",0.77,"[""http://cvneurology.com/""]",,,"[""3198335954""]","{""names"":{}}","[{""freeform"":""1753 W Ridgeway Ave Ste 112"",""locality"":""Waterloo"",""region"":""IA"",""country"":""US"",""postcode"":""50701""}]"
1.0,08f2a140ec42b5730322a11330ebd61e,1407374885885977,"[{""property"":"""",""dataset"":""msft"",""record_id"":""844424932849076"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949957997041"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324841965335"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1970324841964737"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374891265227"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374885885977"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""XtraMart""}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""automotive""]}",0.77,"[""http://xtramart.com/locations.php""]",,,"[""8602838211""]",,"[{""freeform"":""196 Pine Hill Rd"",""locality"":""Thomaston"",""postcode"":""06787"",""region"":""CT"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374885885977"",""update_time"":""2019-03-01T22:41:42.14"",""confidence"":0.77}]","{""primary"":""XtraMart""}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""automotive"",""retail""]}",0.77,"[""http://xtramart.com/locations.php""]",,,"[""8602838211""]","{""names"":{}}","[{""freeform"":""196 Pine Hill Rd"",""locality"":""Thomaston"",""region"":""CT"",""country"":""US"",""postcode"":""06787""}]"
0.0,08f29a1d58af56a103f8ac4c562bc00e,08f29a1d58af634203daba092398cf28,"[{""property"":"""",""dataset"":""meta"",""record_id"":""700347763408351"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""meta"",""record_id"":""226749770683978"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Incarnation Parish School""}","{""primary"":""elementary_school"",""alternate"":[""catholic_church"",""church_cathedral""]}",0.9837452982267598,"[""http://www.incaschool.org/""]","[""https://www.facebook.com/700347763408351""]",,"[""+18182412269""]",,"[{""freeform"":""123 W Glenoaks Blvd"",""locality"":""Glendale"",""postcode"":""91202-2908"",""region"":""CA"",""country"":""US""}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""120502617964564"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Incarnation Catholic Church""}","{""primary"":""catholic_church"",""alternate"":[""church_cathedral"",""religious_organization""]}",0.9837452982267598,"[""http://www.incaglendale.org""]","[""https://www.facebook.com/120502617964564""]",,"[""+18182422579""]",,"[{""freeform"":""1001 N Brand Blvd"",""locality"":""Glendale"",""postcode"":""91202-2936"",""region"":""CA"",""country"":""US""}]"
0.0,08f28b65610d558d0380eadf9696b8d3,2251799821280705,"[{""property"":"""",""dataset"":""meta"",""record_id"":""137139870477016"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""2251799821280543"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849864871251"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849864871237"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374885844554"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374885606445"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Logan Regional Hospital Lab Draw""}","{""primary"":""hospital"",""alternate"":[""laboratory_testing""]}",0.9872500778573653,,"[""https://www.facebook.com/137139870477016""]",,"[""+14357165200""]",,"[{""freeform"":""1400 N 500 E"",""postcode"":""84341"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""2251799821280705"",""update_time"":""2024-04-06T06:29:11.637"",""confidence"":0.77}]","{""primary"":""Logan Regional Hospital Infusion Center""}","{""primary"":""cancer_treatment_center"",""alternate"":[""health_and_medical""]}",0.77,"[""https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/logan-regional-hospital/logan-regional-hospital-infusion-center/""]",,,"[""4357165418""]","{""names"":{}}","[{""freeform"":""1400 N 500 E"",""locality"":""Logan"",""region"":""UT"",""country"":""US"",""postcode"":""84341""}]"
1.0,08f2a94cecc829980380eaf9470deb85,562949960070167,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1608452866071964"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949960070167"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Subway""}","{""primary"":""sandwich_shop"",""alternate"":[""restaurant"",""fast_food_restaurant""]}",0.9962614185921548,"[""http://www.subway.com/en-us""]","[""https://www.facebook.com/1608452866071964""]",,"[""+14193528500""]","{""names"":{""primary"":""Subway""}}","[{""freeform"":""524 E Wooster St"",""locality"":""Bowling Green"",""postcode"":""43402-3134"",""region"":""OH"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""562949960070167"",""update_time"":""2024-12-25T15:35:38.36"",""confidence"":0.77}]","{""primary"":""Subway""}","{""primary"":""fast_food_restaurant"",""alternate"":[""sandwich_shop"",""restaurant""]}",0.77,"[""https://restaurants.subway.com/united-states/oh/bowling-green/524-e-wooster-st?utm_source=yxt-bing&utm_medium=local&utm_term=acq&utm_content=12238&utm_campaign=evergreen-2020&y_source=1_MTQ5MTM1MzMtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]",,,"[""4193528500""]","{""names"":{}}","[{""freeform"":""524 E Wooster St"",""locality"":""Bowling Green"",""region"":""OH"",""country"":""US"",""postcode"":""43402""}]"
1.0,08f2a88526c11d52035bf2bcef7eff59,1407374885186975,"[{""property"":"""",""dataset"":""meta"",""record_id"":""104116583026501"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Walmart Bedford - E Lynchburg Salem Tpke""}","{""primary"":""superstore"",""alternate"":[""shopping"",""supermarket""]}",0.9837452982267598,"[""https://www.walmart.com/store/1399""]","[""https://www.facebook.com/104116583026501""]",,"[""+15405866176""]","{""names"":{""primary"":""Walmart""}}","[{""freeform"":""1126 E Lynchburg Salem Tpke"",""locality"":""Bedford"",""postcode"":""24523-3446"",""region"":""VA"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374885186975"",""update_time"":""2024-12-30T17:53:04.227"",""confidence"":0.77}]","{""primary"":""Walmart""}","{""primary"":""photography_store_and_services"",""alternate"":[""retail""]}",0.77,"[""https://www.walmart.com/store/1399-bedford-va/""]",,,"[""5405868170""]","{""names"":{}}","[{""freeform"":""1126 E Lynchburg Salem Tpke"",""locality"":""Bedford"",""region"":""VA"",""country"":""US"",""postcode"":""24523""}]"
0.0,08f29a56d09944eb0372d87be8aeacf6,08f29a56d09aaac8039bec5d29c08a8e,"[{""property"":"""",""dataset"":""msft"",""record_id"":""1125899913049891"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899909549697"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""South Gate Window Cleaning""}",,0.77,"[""http://www.getroyaltyservices.com/""]",,,"[""9519994546""]",,"[{""freeform"":""4512 Tweedy Blvd"",""locality"":""South Gate"",""postcode"":""90280"",""region"":""CA"",""country"":""US""}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""118679594849866"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""South Gate Farms""}","{""primary"":""grocery_store"",""alternate"":[""farm"",""agriculture""]}",0.28686635944700467,,"[""https://www.facebook.com/118679594849866""]",,"[""+13235678818""]",,"[{""freeform"":""4370 Tweedy Blvd"",""locality"":""South Gate"",""postcode"":""90280"",""region"":""CA"",""country"":""US""}]"
1.0,1125899911803787,1125899911803826,"[{""dataset"":""Microsoft"",""record_id"":""1125899911803787"",""update_time"":""2023-01-04T11:25:33.553"",""confidence"":0.77}]","{""primary"":""DANCENTER (58064) 4 Personen Ferienhaus in einem Ferienpark in Glesborg""}","{""primary"":""cabin"",""alternate"":[""holiday_rental_home""]}",0.77,"[""https://www.dancenter.de/ferienhaus/58064?utm_source=bing_myplaces&utm_medium=organic&utm_campaign=58064""]",,,"[""""]","{""names"":{}}","[{""freeform"":""HAVET 24A"",""locality"":""Glesborg"",""region"":"""",""country"":""DK"",""postcode"":""8585""}]","[{""dataset"":""Microsoft"",""record_id"":""1125899911803826"",""update_time"":""2023-01-04T11:25:33.553"",""confidence"":0.77}]","{""primary"":""DANCENTER (58209) 5 Personen Ferienhaus in einem Ferienpark in Glesborg""}","{""primary"":""cabin"",""alternate"":[""holiday_rental_home""]}",0.77,"[""https://www.dancenter.de/ferienhaus/58209?utm_source=bing_myplaces&utm_medium=organic&utm_campaign=58209""]",,,"[""""]","{""names"":{}}","[{""freeform"":""HAVET 24A"",""locality"":""Glesborg"",""region"":"""",""country"":""DK"",""postcode"":""8585""}]"
